4
3
4
5
4
1
4
5
4
7
4
7
4
7
4
7
4
1
4
5
4
7
4
5
4
7
4
7
4
5
4
3
4
5
4
7
4
5
4
5
4
1
4
7
4
1
4
7
4
5
4
5
4
5
4
2
1
4
1
4
3
4
1
4
1
4
7
4
3
4
1
4
7
4
5
8
4
7
4
7
4
7
4
