3
6
3
6
7
4
7
4
7
4
1
4
1
4
3
4
5
4
3
4
5
7
5
4
5
4
5
4
7
4
7
4
7
4
7
4
5
4
5
4
5
4
5
4
1
4
5
4
1
4
1
4
1
4
