4
7
4
3
4
5
4
1
4
3
4
3
4
5
4
8
5
4
1
4
0
3
4
0
3
4
1
4
3
4
5
4
1
4
1
4
1
4
1
4
1
3
4
1
5
4
5
4
1
4
1
4
5
4
5
7
4
1
4
7
4
5
4
1
4
1
4
1
4
1
4
3
4
1
4
1
4
1
4
5
4
1
4
