4
1
4
1
4
1
4
1
4
1
4
1
4
3
4
3
0
3
0
3
0
3
4
3
4
1
4
3
4
1
4
1
4
1
4
3
4
3
4
3
4
3
4
3
4
5
0
4
1
4
1
4
1
4
1
4
1
4
5
1
4
5
4
5
4
5
4
5
4
5
4
5
4
1
4
1
4
1
4
1
4
1
4
1
4
1
4
1
4
1
4
1
4
5
4
1
4
5
4
1
4
1
4
1
2
4
1
4
5
4
5
2
1
2
1
2
4
1
2
4
5
4
5
4
1
4
5
4
5
4
5
4
5
4
1
4
1
4
1
4
1
4
5
4
1
4
5
4
5
4
1
4
