4
8
7
5
1
7
4
3
4
7
4
1
4
1
4
1
4
1
4
7
4
1
4
1
4
1
4
7
4
7
4
7
4
5
4
5
4
7
4
7
4
5
4
5
7
4
7
8
4
3
0
4
3
7
6
7
6
7
4
1
4
1
4
1
4
7
4
7
4
7
6
7
4
7
4
7
4
7
4
7
4
7
4
7
4
7
8
7
